fact_table_natural_key (txn_id),accm_txn_complete_time
CA-2016-112578,2022-05-14 21:30:00
CA-2016-112585,2022-05-12 03:51:44
CA-2016-112669,2022-05-13 00:24:34
CA-2016-112676,2022-05-12 15:39:40
CA-2016-112697,2022-05-14 17:39:04
CA-2016-112739,2022-05-14 06:56:38
CA-2016-112830,2022-05-12 20:16:19
CA-2016-112893,2022-05-13 12:10:32
CA-2016-112942,2022-05-13 03:02:39
CA-2016-113061,2022-05-12 10:49:38
CA-2016-113082,2022-05-13 04:13:18
CA-2016-113096,2022-05-14 15:09:55
CA-2016-113117,2022-05-12 00:03:10
CA-2016-113138,2022-05-14 09:03:07
CA-2016-113236,2022-05-13 21:54:16
CA-2016-113243,2022-05-14 05:12:59
CA-2016-113292,2022-05-14 16:03:12
CA-2016-113341,2022-05-12 20:27:56
CA-2016-113390,2022-05-13 02:46:38
CA-2016-113425,2022-05-14 10:04:32
CA-2016-113516,2022-05-14 18:44:48
CA-2016-113551,2022-05-15 02:08:33
CA-2016-113600,2022-05-12 19:25:10
CA-2016-113607,2022-05-11 22:01:26
CA-2016-113621,2022-05-13 23:32:38
CA-2016-113656,2022-05-15 00:06:22
CA-2016-113726,2022-05-13 08:45:09
CA-2016-113733,2022-05-11 06:42:36
CA-2016-113747,2022-05-15 00:53:36
CA-2016-113803,2022-05-12 04:47:25
CA-2016-113817,2022-05-14 09:29:00
CA-2016-113831,2022-05-13 15:09:10
CA-2016-113845,2022-05-13 08:12:23
CA-2016-113978,2022-05-11 02:25:25
CA-2016-114104,2022-05-13 13:41:49
CA-2016-114209,2022-05-13 17:42:53
CA-2016-114307,2022-05-12 22:33:26
CA-2016-114405,2022-05-15 06:10:26
CA-2016-114482,2022-05-10 21:57:24
CA-2016-114489,2022-05-10 16:09:18
CA-2016-114538,2022-05-13 01:39:30
CA-2016-114601,2022-05-13 07:07:59
CA-2016-114713,2022-05-13 12:59:55
CA-2016-114727,2022-05-14 23:39:20
CA-2016-114748,2022-05-12 03:52:27
CA-2016-114860,2022-05-14 03:26:35
CA-2016-114867,2022-05-10 18:47:56
CA-2016-114895,2022-05-12 08:06:49
CA-2016-114944,2022-05-15 03:37:42
CA-2016-114951,2022-05-11 03:28:29
CA-2016-114972,2022-05-13 10:56:23
CA-2016-115224,2022-05-12 21:20:07
CA-2016-115378,2022-05-14 07:40:32
CA-2016-115476,2022-05-14 19:11:26
CA-2016-115483,2022-05-13 12:24:31
CA-2016-115504,2022-05-11 15:10:56
CA-2016-115525,2022-05-15 05:18:06
CA-2016-115574,2022-05-14 00:46:15
CA-2016-115588,2022-05-12 18:48:18
CA-2016-115756,2022-05-14 18:42:39
CA-2016-115917,2022-05-14 15:43:34
CA-2016-116232,2022-05-10 16:45:27
CA-2016-116337,2022-05-13 17:06:56
CA-2016-116344,2022-05-15 02:49:16
CA-2016-116379,2022-05-12 16:35:45
CA-2016-116526,2022-05-14 04:57:43
CA-2016-116540,2022-05-12 03:18:29
CA-2016-116547,2022-05-12 11:44:48
CA-2016-116561,2022-05-12 15:48:25
CA-2016-116596,2022-05-13 21:01:07
CA-2016-116603,2022-05-14 23:11:22
CA-2016-116722,2022-05-11 06:27:49
CA-2016-116736,2022-05-12 03:43:18
CA-2016-116764,2022-05-12 13:30:45
CA-2016-116799,2022-05-14 17:45:03
CA-2016-116911,2022-05-11 21:19:47
CA-2016-116918,2022-05-13 12:49:26
CA-2016-116974,2022-05-14 18:24:40
CA-2016-117121,2022-05-13 09:08:26
CA-2016-117226,2022-05-14 23:50:03
CA-2016-117282,2022-05-11 12:34:53
CA-2016-117408,2022-05-13 06:25:20
CA-2016-117583,2022-05-14 09:22:25
CA-2016-117590,2022-05-11 09:03:00
CA-2016-117604,2022-05-13 06:20:46
CA-2016-117625,2022-05-15 03:48:40
CA-2016-117660,2022-05-12 10:12:36
CA-2016-117681,2022-05-14 15:46:15
CA-2016-117849,2022-05-10 15:38:35
CA-2016-117912,2022-05-11 03:44:10
CA-2016-117919,2022-05-14 01:27:56
CA-2016-118052,2022-05-12 19:08:53
CA-2016-118073,2022-05-14 06:05:32
CA-2016-118101,2022-05-12 16:45:07
CA-2016-118129,2022-05-12 02:19:09
CA-2016-118178,2022-05-12 19:50:45
CA-2016-118255,2022-05-12 16:56:29
CA-2016-118311,2022-05-12 03:57:54
CA-2016-118332,2022-05-13 09:14:37
CA-2016-118500,2022-05-13 10:43:13
CA-2016-118514,2022-05-15 01:40:29
CA-2016-118570,2022-05-12 22:17:09
CA-2016-118626,2022-05-14 14:00:15
CA-2016-118689,2022-05-11 17:31:37
CA-2016-118745,2022-05-11 22:28:27
CA-2016-118759,2022-05-13 17:22:53
CA-2016-118899,2022-05-13 00:55:13
CA-2016-118913,2022-05-13 04:25:30
CA-2016-118934,2022-05-11 06:23:25
CA-2016-118969,2022-05-10 13:54:59
CA-2016-119018,2022-05-14 11:11:22
CA-2016-119025,2022-05-14 10:16:12
CA-2016-119074,2022-05-12 17:51:21
CA-2016-119123,2022-05-14 08:29:46
CA-2016-119165,2022-05-11 18:26:20
CA-2016-119186,2022-05-14 16:20:31
CA-2016-119445,2022-05-12 11:10:34
CA-2016-119515,2022-05-13 20:05:43
CA-2016-119641,2022-05-13 18:18:19
CA-2016-119683,2022-05-14 16:31:35
CA-2016-119823,2022-05-12 11:33:01
CA-2016-119865,2022-05-14 09:06:28
CA-2016-119935,2022-05-14 16:34:31
CA-2016-119963,2022-05-11 12:45:03
CA-2016-120005,2022-05-13 21:22:39
CA-2016-120082,2022-05-14 04:59:38
CA-2016-120180,2022-05-10 14:27:05
CA-2016-120250,2022-05-13 23:11:00
CA-2016-120257,2022-05-10 13:25:17
CA-2016-120355,2022-05-10 12:46:47
CA-2016-120369,2022-05-12 04:30:00
CA-2016-120530,2022-05-12 09:39:02
CA-2016-120558,2022-05-12 09:23:18
CA-2016-120796,2022-05-10 17:11:02
CA-2016-120803,2022-05-14 16:04:42
CA-2016-120824,2022-05-10 19:33:07
CA-2016-120859,2022-05-11 02:52:18
CA-2016-120873,2022-05-10 23:58:38
CA-2016-121020,2022-05-11 07:11:50
CA-2016-121034,2022-05-14 17:37:33
CA-2016-121223,2022-05-10 12:32:06
CA-2016-121356,2022-05-12 23:38:22
CA-2016-121370,2022-05-10 21:56:44
CA-2016-121377,2022-05-13 19:23:03
CA-2016-121447,2022-05-11 09:08:17
CA-2016-121601,2022-05-14 01:40:28
CA-2016-121671,2022-05-10 15:50:41
CA-2016-121748,2022-05-13 11:08:20
CA-2016-121755,2022-05-12 11:23:07
CA-2016-121958,2022-05-14 08:32:28
CA-2016-121993,2022-05-10 14:18:12
CA-2016-122017,2022-05-12 12:06:54
CA-2016-122063,2022-05-11 11:59:55
CA-2016-122133,2022-05-13 21:48:21
CA-2016-122322,2022-05-13 00:51:47
CA-2016-122392,2022-05-15 01:21:19
CA-2016-122448,2022-05-14 15:22:57
CA-2016-122511,2022-05-14 01:56:26
CA-2016-122518,2022-05-11 22:29:23
CA-2016-122581,2022-05-15 08:08:32
CA-2016-122728,2022-05-14 22:48:31
CA-2016-122903,2022-05-11 16:15:07
CA-2016-123015,2022-05-13 15:02:25
CA-2016-123050,2022-05-11 17:12:29
CA-2016-123120,2022-05-10 22:55:03
CA-2016-123176,2022-05-11 19:45:34
CA-2016-123274,2022-05-10 17:06:32
CA-2016-123337,2022-05-14 23:18:11
CA-2016-123358,2022-05-11 12:35:04
CA-2016-123414,2022-05-12 03:58:49
CA-2016-123512,2022-05-11 23:57:34
CA-2016-123526,2022-05-12 15:28:22
CA-2016-123533,2022-05-12 03:22:45
CA-2016-123540,2022-05-13 16:59:14
CA-2016-123617,2022-05-11 05:12:26
CA-2016-123666,2022-05-12 05:32:39
CA-2016-123722,2022-05-13 15:39:41
CA-2016-123806,2022-05-10 12:05:56
CA-2016-123932,2022-05-11 11:28:04
CA-2016-123946,2022-05-10 17:35:56
CA-2016-124016,2022-05-10 21:50:37
CA-2016-124051,2022-05-14 08:27:29
CA-2016-124100,2022-05-12 01:41:16
CA-2016-124149,2022-05-12 21:25:25
CA-2016-124233,2022-05-10 22:35:11
CA-2016-124254,2022-05-14 08:00:30
CA-2016-124352,2022-05-13 15:15:54
CA-2016-124485,2022-05-11 22:51:58
CA-2016-124506,2022-05-11 05:16:24
CA-2016-124527,2022-05-11 15:03:18
CA-2016-124562,2022-05-12 16:26:32
CA-2016-124583,2022-05-13 02:42:27
CA-2016-124590,2022-05-11 11:51:04
CA-2016-124667,2022-05-13 20:52:04
CA-2016-124681,2022-05-14 22:37:38
CA-2016-124772,2022-05-11 20:21:05
CA-2016-124793,2022-05-14 01:07:07
CA-2016-124814,2022-05-14 07:46:29
CA-2016-125017,2022-05-14 08:41:20
CA-2016-125080,2022-05-12 22:24:36
CA-2016-125087,2022-05-13 20:55:33
CA-2016-125094,2022-05-12 18:52:51
CA-2016-125164,2022-05-12 17:52:04
CA-2016-125206,2022-05-12 06:48:14
CA-2016-125220,2022-05-15 01:54:52
CA-2016-125318,2022-05-13 18:33:50
CA-2016-125661,2022-05-13 17:10:22
CA-2016-125724,2022-05-13 21:29:09
CA-2016-125738,2022-05-14 02:25:21
CA-2016-125794,2022-05-13 02:35:31
CA-2016-125815,2022-05-13 01:38:37
CA-2016-125843,2022-05-13 12:42:33
CA-2016-125850,2022-05-12 05:20:18
CA-2016-125920,2022-05-12 05:17:33
CA-2016-126004,2022-05-12 11:27:24
CA-2016-126102,2022-05-12 20:46:24
CA-2016-126158,2022-05-12 17:01:41
CA-2016-126165,2022-05-12 16:48:23
CA-2016-126270,2022-05-11 00:01:57
CA-2016-126284,2022-05-15 07:35:47
CA-2016-126529,2022-05-10 19:24:17
CA-2016-126543,2022-05-11 07:58:30
CA-2016-126613,2022-05-13 06:10:57
CA-2016-126627,2022-05-13 22:25:07
CA-2016-126732,2022-05-10 20:09:37
CA-2016-126795,2022-05-11 10:03:20
CA-2016-126809,2022-05-12 15:38:34
CA-2016-126858,2022-05-13 02:22:32
CA-2016-126935,2022-05-14 00:21:31
CA-2016-127138,2022-05-10 14:29:51
CA-2016-127194,2022-05-13 08:06:50
CA-2016-127208,2022-05-13 13:05:33
CA-2016-127236,2022-05-14 19:15:51
CA-2016-127243,2022-05-14 05:15:06
CA-2016-127250,2022-05-11 21:47:10
CA-2016-127369,2022-05-10 21:13:31
CA-2016-127642,2022-05-11 00:25:47
CA-2016-127649,2022-05-13 18:38:21
CA-2016-127670,2022-05-11 05:10:54
CA-2016-127698,2022-05-14 20:09:36
CA-2016-127761,2022-05-13 03:41:56
CA-2016-127775,2022-05-10 21:20:31
CA-2016-127985,2022-05-11 07:15:30
CA-2016-128111,2022-05-11 01:54:34
CA-2016-128223,2022-05-14 08:02:01
CA-2016-128258,2022-05-14 02:11:17
CA-2016-128307,2022-05-11 13:48:42
CA-2016-128412,2022-05-14 11:52:40
CA-2016-128517,2022-05-15 02:45:39
CA-2016-128531,2022-05-12 09:32:05
CA-2016-128594,2022-05-13 03:24:04
CA-2016-128671,2022-05-12 12:26:36
CA-2016-128706,2022-05-14 19:40:03
CA-2016-128727,2022-05-10 19:00:01
CA-2016-128811,2022-05-14 15:50:47
CA-2016-128818,2022-05-11 23:24:54
CA-2016-128867,2022-05-10 13:13:10
CA-2016-128916,2022-05-15 07:42:43
CA-2016-128923,2022-05-10 18:06:40
CA-2016-128972,2022-05-14 12:40:31
CA-2016-129126,2022-05-14 15:05:56
CA-2016-129196,2022-05-14 20:38:08
CA-2016-129238,2022-05-12 00:08:26
CA-2016-129280,2022-05-12 11:29:42
CA-2016-129308,2022-05-12 12:18:17
CA-2016-129630,2022-05-14 15:16:10
CA-2016-129686,2022-05-11 01:10:36
CA-2016-129693,2022-05-12 15:32:01
CA-2016-129714,2022-05-10 14:02:22
CA-2016-129728,2022-05-10 16:46:40
CA-2016-129847,2022-05-15 01:07:23
CA-2016-129861,2022-05-14 10:27:37
CA-2016-129868,2022-05-14 12:04:39
CA-2016-129903,2022-05-14 06:56:00
CA-2016-130001,2022-05-15 07:52:03
CA-2016-130029,2022-05-13 11:52:00
CA-2016-130050,2022-05-13 03:06:49
CA-2016-130078,2022-05-14 03:56:36
CA-2016-130162,2022-05-12 13:40:35
CA-2016-130225,2022-05-13 11:55:10
CA-2016-130267,2022-05-11 08:46:40
CA-2016-130288,2022-05-15 05:43:07
CA-2016-130393,2022-05-11 05:40:36
CA-2016-130400,2022-05-12 17:32:53
CA-2016-130407,2022-05-12 13:58:51
CA-2016-130442,2022-05-12 15:28:27
CA-2016-130477,2022-05-12 04:17:29
CA-2016-130484,2022-05-10 19:43:27
CA-2016-130638,2022-05-15 00:37:17
CA-2016-130680,2022-05-13 01:21:09
CA-2016-130778,2022-05-12 17:07:45
CA-2016-130799,2022-05-13 17:07:53
CA-2016-130820,2022-05-13 21:46:21
CA-2016-130911,2022-05-15 08:48:04
CA-2016-130946,2022-05-10 19:48:16
CA-2016-131065,2022-05-13 06:16:22
CA-2016-131093,2022-05-10 22:19:05
CA-2016-131205,2022-05-12 15:22:15
CA-2016-131289,2022-05-12 09:21:37
CA-2016-131296,2022-05-12 07:32:59
CA-2016-131380,2022-05-13 23:38:08
CA-2016-131499,2022-05-11 04:44:33
CA-2016-131576,2022-05-12 22:23:35
CA-2016-131639,2022-05-15 08:05:48
CA-2016-131737,2022-05-11 21:01:12
CA-2016-131744,2022-05-14 13:55:37
CA-2016-131835,2022-05-12 13:08:58
CA-2016-131968,2022-05-13 08:56:41
CA-2016-132017,2022-05-11 07:45:10
CA-2016-132066,2022-05-13 04:56:28
CA-2016-132094,2022-05-14 13:07:08
CA-2016-132143,2022-05-10 20:39:20
CA-2016-132304,2022-05-14 16:01:44
CA-2016-132409,2022-05-14 12:46:51
CA-2016-132479,2022-05-11 07:30:01
CA-2016-132549,2022-05-13 01:15:42
CA-2016-132661,2022-05-11 20:12:13
CA-2016-132731,2022-05-15 02:40:21
CA-2016-132829,2022-05-14 15:11:12
CA-2016-132899,2022-05-14 23:20:31
CA-2016-132990,2022-05-14 06:40:53
CA-2016-132997,2022-05-14 02:59:18
CA-2016-133123,2022-05-11 00:26:17
CA-2016-133144,2022-05-14 02:15:43
CA-2016-133319,2022-05-13 15:21:55
CA-2016-133340,2022-05-13 03:55:39
CA-2016-133368,2022-05-11 15:38:38
CA-2016-133550,2022-05-10 15:49:20
CA-2016-133613,2022-05-15 04:28:36
CA-2016-133669,2022-05-11 18:03:06
CA-2016-133697,2022-05-13 18:30:26
CA-2016-133711,2022-05-14 03:46:14
CA-2016-133725,2022-05-13 15:31:07
CA-2016-133795,2022-05-14 06:33:02
CA-2016-133802,2022-05-14 17:20:29
CA-2016-133816,2022-05-14 21:04:35
CA-2016-133872,2022-05-14 16:00:14
CA-2016-133935,2022-05-13 05:43:13
CA-2016-134110,2022-05-14 14:59:45
CA-2016-134138,2022-05-13 22:04:22
CA-2016-134180,2022-05-14 16:02:51
CA-2016-134208,2022-05-15 06:25:56
CA-2016-134222,2022-05-11 06:04:40
CA-2016-134334,2022-05-13 15:30:41
CA-2016-134348,2022-05-11 07:30:53
CA-2016-134362,2022-05-14 19:06:23
CA-2016-134376,2022-05-12 15:11:43
CA-2016-134425,2022-05-12 08:38:46
CA-2016-134474,2022-05-12 08:56:36
CA-2016-134516,2022-05-11 19:02:49
CA-2016-134544,2022-05-10 16:16:48
CA-2016-134691,2022-05-10 17:45:13
CA-2016-134775,2022-05-12 07:12:04
CA-2016-134789,2022-05-12 14:15:38
CA-2016-134803,2022-05-14 17:40:23
CA-2016-134887,2022-05-11 23:23:42
CA-2016-134936,2022-05-14 07:40:42
CA-2016-135265,2022-05-13 23:07:00
CA-2016-135461,2022-05-15 06:22:49
CA-2016-135594,2022-05-13 05:20:19
CA-2016-135636,2022-05-14 22:47:36
CA-2016-135776,2022-05-12 09:51:50
CA-2016-135965,2022-05-12 08:12:16
CA-2016-136021,2022-05-13 06:25:13
CA-2016-136049,2022-05-14 03:41:14
CA-2016-136126,2022-05-10 22:47:31
CA-2016-136133,2022-05-13 07:29:22
CA-2016-136231,2022-05-14 06:19:15
CA-2016-136287,2022-05-13 03:45:47
CA-2016-136301,2022-05-14 12:18:14
CA-2016-136322,2022-05-13 09:59:40
CA-2016-136329,2022-05-11 12:51:59
CA-2016-136371,2022-05-14 09:46:23
CA-2016-136406,2022-05-12 20:05:44
CA-2016-136434,2022-05-10 18:42:51
CA-2016-136483,2022-05-14 22:37:45
CA-2016-136595,2022-05-11 02:21:44
CA-2016-136686,2022-05-13 11:18:13
CA-2016-136770,2022-05-11 16:14:28
CA-2016-136812,2022-05-13 16:20:13
CA-2016-136924,2022-05-14 18:49:23
CA-2016-136994,2022-05-11 00:28:10
CA-2016-137043,2022-05-15 08:15:16
CA-2016-137050,2022-05-12 03:42:59
CA-2016-137127,2022-05-12 03:59:16
CA-2016-137176,2022-05-13 21:05:25
CA-2016-137204,2022-05-10 12:07:52
CA-2016-137239,2022-05-13 07:47:43
CA-2016-137330,2022-05-14 07:34:20
CA-2016-137337,2022-05-14 17:02:33
CA-2016-137393,2022-05-10 22:40:39
CA-2016-137652,2022-05-11 23:35:27
CA-2016-137673,2022-05-12 12:06:31
CA-2016-137729,2022-05-14 16:37:46
CA-2016-137736,2022-05-14 11:01:04
CA-2016-137743,2022-05-13 01:10:48
CA-2016-137848,2022-05-13 19:41:51
CA-2016-137939,2022-05-13 20:20:35
CA-2016-138037,2022-05-15 01:08:07
CA-2016-138079,2022-05-15 08:45:56
CA-2016-138233,2022-05-12 09:21:13
CA-2016-138282,2022-05-14 11:50:23
CA-2016-138478,2022-05-13 00:28:31
CA-2016-138520,2022-05-11 09:08:42
CA-2016-138583,2022-05-14 00:40:42
CA-2016-138597,2022-05-14 12:55:55
CA-2016-138667,2022-05-12 23:11:10
CA-2016-138688,2022-05-14 17:45:59
CA-2016-138695,2022-05-11 05:42:08
CA-2016-138933,2022-05-11 07:44:31
CA-2016-138968,2022-05-11 16:09:54
CA-2016-139010,2022-05-14 21:53:46
CA-2016-139157,2022-05-13 12:54:17
CA-2016-139234,2022-05-11 04:30:39
CA-2016-139269,2022-05-12 23:53:38
CA-2016-139381,2022-05-14 06:39:35
CA-2016-139395,2022-05-11 20:23:54
CA-2016-139409,2022-05-14 20:37:04
CA-2016-139549,2022-05-11 02:16:10
CA-2016-139556,2022-05-13 16:04:44
CA-2016-139689,2022-05-11 02:43:59
CA-2016-139808,2022-05-12 03:29:35
CA-2016-139878,2022-05-11 22:44:13
CA-2016-139885,2022-05-12 13:34:57
CA-2016-139934,2022-05-12 06:06:20
CA-2016-139941,2022-05-11 17:26:43
CA-2016-139997,2022-05-15 02:42:46
CA-2016-140018,2022-05-11 15:25:56
CA-2016-140046,2022-05-13 06:08:53
CA-2016-140081,2022-05-14 11:44:34
CA-2016-140130,2022-05-14 15:24:01
CA-2016-140207,2022-05-14 04:38:50
CA-2016-140249,2022-05-12 06:06:04
CA-2016-140256,2022-05-14 23:51:24
CA-2016-140382,2022-05-10 21:29:22
CA-2016-140417,2022-05-15 00:30:44
CA-2016-140438,2022-05-11 03:09:20
CA-2016-140501,2022-05-14 03:44:07
CA-2016-140564,2022-05-11 04:51:04
CA-2016-140571,2022-05-12 03:37:55
CA-2016-140613,2022-05-13 00:26:16
CA-2016-140634,2022-05-12 21:21:33
CA-2016-140641,2022-05-15 07:29:16
CA-2016-140746,2022-05-15 07:54:46
CA-2016-140774,2022-05-14 19:56:35
CA-2016-140928,2022-05-14 10:04:55
CA-2016-140935,2022-05-14 09:59:27
CA-2016-140977,2022-05-10 20:09:52
CA-2016-141019,2022-05-15 05:08:33
CA-2016-141082,2022-05-13 08:49:37
CA-2016-141180,2022-05-13 17:06:37
CA-2016-141397,2022-05-11 01:14:55
CA-2016-141523,2022-05-13 17:18:17
CA-2016-141551,2022-05-10 16:57:40
CA-2016-141586,2022-05-14 20:33:24
CA-2016-141887,2022-05-12 21:16:18
CA-2016-141957,2022-05-11 00:28:39
CA-2016-142097,2022-05-13 09:39:06
CA-2016-142335,2022-05-12 03:30:41
CA-2016-142370,2022-05-13 21:05:03
CA-2016-142398,2022-05-10 18:28:30
CA-2016-142405,2022-05-11 16:33:01
CA-2016-142524,2022-05-13 06:17:19
CA-2016-142545,2022-05-12 07:22:36
CA-2016-142594,2022-05-14 04:11:36
CA-2016-142615,2022-05-15 07:58:12
CA-2016-142762,2022-05-13 00:03:45
CA-2016-142895,2022-05-13 09:43:55
CA-2016-142902,2022-05-12 09:36:43
CA-2016-142958,2022-05-11 21:58:11
CA-2016-143154,2022-05-13 18:14:48
CA-2016-143308,2022-05-15 03:51:04
CA-2016-143406,2022-05-13 05:40:35
CA-2016-143441,2022-05-13 05:35:54
CA-2016-143476,2022-05-12 10:55:46
CA-2016-143609,2022-05-12 06:26:04
CA-2016-143714,2022-05-10 18:46:55
CA-2016-143749,2022-05-12 14:02:49
CA-2016-143805,2022-05-14 21:22:14
CA-2016-143910,2022-05-14 05:51:27
CA-2016-143924,2022-05-14 13:38:15
CA-2016-144015,2022-05-13 16:34:53
CA-2016-144092,2022-05-13 03:24:35
CA-2016-144148,2022-05-12 09:30:02
CA-2016-144218,2022-05-12 10:08:47
CA-2016-144309,2022-05-12 11:44:39
CA-2016-144337,2022-05-11 06:41:52
CA-2016-144344,2022-05-12 15:34:01
CA-2016-144400,2022-05-13 18:43:18
CA-2016-144540,2022-05-14 09:04:38
CA-2016-144554,2022-05-14 16:07:39
CA-2016-144645,2022-05-11 16:51:53
CA-2016-144729,2022-05-12 02:09:08
CA-2016-144764,2022-05-13 02:04:07
CA-2016-144785,2022-05-12 18:59:06
CA-2016-144792,2022-05-12 14:30:06
CA-2016-144855,2022-05-12 04:48:44
CA-2016-144911,2022-05-12 03:50:26
CA-2016-144939,2022-05-11 17:29:52
CA-2016-145009,2022-05-12 08:09:52
CA-2016-145135,2022-05-14 00:00:07
CA-2016-145177,2022-05-13 20:27:10
CA-2016-145240,2022-05-12 01:47:02
CA-2016-145247,2022-05-10 20:53:50
CA-2016-145261,2022-05-14 16:15:55
CA-2016-145303,2022-05-11 06:01:28
CA-2016-145492,2022-05-12 02:10:46
CA-2016-145499,2022-05-14 20:29:18
CA-2016-145548,2022-05-11 06:44:47
CA-2016-145583,2022-05-10 14:05:45
CA-2016-145611,2022-05-14 19:27:58
CA-2016-145625,2022-05-12 09:20:16
CA-2016-145709,2022-05-12 20:02:12
CA-2016-145730,2022-05-14 08:41:04
CA-2016-145842,2022-05-14 14:38:22
CA-2016-145898,2022-05-13 06:00:00
CA-2016-145905,2022-05-15 04:04:46
CA-2016-145919,2022-05-14 13:22:31
CA-2016-145982,2022-05-14 06:48:43
CA-2016-146010,2022-05-15 03:49:40
CA-2016-146143,2022-05-14 21:35:44
CA-2016-146150,2022-05-14 13:36:05
CA-2016-146157,2022-05-15 00:50:32
CA-2016-146171,2022-05-11 00:08:38
CA-2016-146206,2022-05-13 13:18:05
CA-2016-146318,2022-05-10 18:40:27
CA-2016-146325,2022-05-12 13:42:32
CA-2016-146374,2022-05-12 18:38:06
CA-2016-146423,2022-05-13 11:32:49
CA-2016-146437,2022-05-12 13:16:35
CA-2016-146521,2022-05-14 08:08:05
CA-2016-146633,2022-05-10 22:24:28
CA-2016-146682,2022-05-11 16:56:14
CA-2016-146766,2022-05-15 05:40:15
CA-2016-146836,2022-05-12 16:03:17
CA-2016-146913,2022-05-11 13:32:03
CA-2016-146934,2022-05-14 13:56:42
CA-2016-146941,2022-05-11 05:13:48
CA-2016-147067,2022-05-12 04:52:08
CA-2016-147109,2022-05-11 02:22:08
CA-2016-147123,2022-05-11 05:17:27
CA-2016-147137,2022-05-13 14:20:03
CA-2016-147256,2022-05-15 04:28:09
CA-2016-147368,2022-05-11 18:50:27
CA-2016-147375,2022-05-10 12:56:58
CA-2016-147417,2022-05-12 13:10:13
CA-2016-147431,2022-05-13 19:10:00
CA-2016-147473,2022-05-12 01:51:00
CA-2016-147536,2022-05-11 03:17:04
CA-2016-147578,2022-05-15 08:20:50
CA-2016-147585,2022-05-13 16:35:43
CA-2016-147683,2022-05-13 11:18:01
CA-2016-147970,2022-05-13 19:54:38
CA-2016-148096,2022-05-11 03:22:29
CA-2016-148201,2022-05-15 00:38:31
CA-2016-148208,2022-05-14 01:07:01
CA-2016-148516,2022-05-11 11:13:59
CA-2016-148593,2022-05-15 04:29:18
CA-2016-148684,2022-05-12 10:31:43
CA-2016-148698,2022-05-13 01:05:56
CA-2016-148740,2022-05-12 21:15:13
CA-2016-148747,2022-05-14 16:52:27
CA-2016-148796,2022-05-11 16:23:59
CA-2016-148852,2022-05-12 04:10:57
CA-2016-148908,2022-05-12 20:05:56
CA-2016-149111,2022-05-14 12:38:15
CA-2016-149195,2022-05-14 23:11:06
CA-2016-149223,2022-05-12 08:17:19
CA-2016-149237,2022-05-12 03:03:12
CA-2016-149272,2022-05-12 13:50:15
CA-2016-149279,2022-05-13 05:00:08
CA-2016-149314,2022-05-12 05:13:22
CA-2016-149335,2022-05-14 13:55:26
CA-2016-149349,2022-05-11 14:56:12
CA-2016-149370,2022-05-14 02:12:11
CA-2016-149454,2022-05-12 17:59:53
CA-2016-149461,2022-05-11 10:03:39
CA-2016-149482,2022-05-12 16:09:19
CA-2016-149503,2022-05-13 01:07:27
CA-2016-149671,2022-05-13 01:48:56
CA-2016-149685,2022-05-12 10:01:39
CA-2016-149762,2022-05-11 11:00:08
CA-2016-149783,2022-05-15 05:03:28
CA-2016-149797,2022-05-11 14:39:35
CA-2016-149902,2022-05-12 17:40:29
CA-2016-149916,2022-05-14 22:21:04
CA-2016-149965,2022-05-14 03:29:36
CA-2016-149979,2022-05-10 22:13:52
CA-2016-150000,2022-05-14 19:32:27
CA-2016-150007,2022-05-13 19:29:36
CA-2016-150077,2022-05-11 22:54:26
CA-2016-150343,2022-05-12 21:42:00
CA-2016-150350,2022-05-14 20:59:58
CA-2016-150483,2022-05-14 04:38:00
CA-2016-150658,2022-05-10 21:53:48
CA-2016-150889,2022-05-14 20:43:36
CA-2016-150945,2022-05-13 16:23:43
CA-2016-151092,2022-05-13 13:30:30
CA-2016-151141,2022-05-10 19:23:33
CA-2016-151148,2022-05-11 16:10:43
CA-2016-151155,2022-05-14 22:09:27
CA-2016-151169,2022-05-10 21:52:38
CA-2016-151323,2022-05-13 02:26:49
CA-2016-151372,2022-05-12 00:02:21
CA-2016-151498,2022-05-10 19:09:21
CA-2016-151512,2022-05-12 10:36:37
CA-2016-151561,2022-05-13 07:17:14
CA-2016-151974,2022-05-14 16:12:53
CA-2016-152072,2022-05-13 21:52:40
CA-2016-152121,2022-05-14 07:23:06
CA-2016-152156,2022-05-11 18:54:05
CA-2016-152163,2022-05-14 20:43:23
CA-2016-152170,2022-05-12 23:20:56
CA-2016-152247,2022-05-13 07:29:18
CA-2016-152289,2022-05-12 02:17:05
